hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Lake View Hostel,COP 140.800,"Puntuación: 8,6
8,6",Fabuloso,854,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Ecohotel Soplo del Tambo,COP 228.000,"Puntuación: 9,0
9,0",Fantástico,91,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Villa Colonia,COP 230.000,"Puntuación: 8,2
8,2",Muy bien,127,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,19,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
La Perla Negra - Black Pearl Eco Hostel,COP 210.000,"Puntuación: 9,6
9,6",Excepcional,186,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
HOSPEDAJE MARIN,COP 320.000,"Puntuación: 8,3
8,3",Muy bien,34,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Verony Guatape,COP 297.720,"Puntuación: 8,2
8,2",Muy bien,1.383,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Travelers Rio Verde Living Suites,COP 267.300,"Puntuación: 8,0
8,0",Muy bien,1.354,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Alfahar Hotel,COP 350.000,"Puntuación: 9,6
9,6",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Shabbat Hotel Boutique,COP 710.560,"Puntuación: 9,9
9,9",Excepcional,14,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel La Vega,COP 329.000,"Puntuación: 10
10",Excepcional,2,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
casa 4 cocorna,COP 100.000,"Puntuación: 8,1
8,1",Muy bien,21,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Casa finca,COP 114.760,"Puntuación: 10
10",Excepcional,3,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Cabaña El peñol Guatape,,,,,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Guatatur,COP 243.960,"Puntuación: 8,0
8,0",Muy bien,732,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Bicentenario Rionegro,COP 160.000,"Puntuación: 7,9
7,9",Bien,3.230,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hostal El Hangar,COP 166.000,"Puntuación: 8,4
8,4",Muy bien,2.085,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Casa Rose Hotel,COP 440.500,"Puntuación: 9,5
9,5",Excepcional,375,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Movich Hotel Las Lomas,COP 649.000,"Puntuación: 8,6
8,6",Fabuloso,2.406,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Soy Local Guatape,COP 132.300,"Puntuación: 8,4
8,4",Muy bien,2.943,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel & Golf Isak Aeropuerto,COP 225.000,"Puntuación: 9,0
9,0",Fantástico,1.594,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,78,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Finca Hotel Zona Franca,COP 160.000,"Puntuación: 8,2
8,2",Muy bien,974,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Finca Visionaria Con Jacuzzi Magico,COP 130.000,"Puntuación: 9,5
9,5",Excepcional,81,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Lake View Hostel,COP 140.800,"Puntuación: 8,6
8,6",Fabuloso,854,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Ecohotel Soplo del Tambo,COP 228.000,"Puntuación: 9,0
9,0",Fantástico,91,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Villa Colonia,COP 230.000,"Puntuación: 8,2
8,2",Muy bien,127,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,19,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
La Perla Negra - Black Pearl Eco Hostel,COP 210.000,"Puntuación: 9,6
9,6",Excepcional,186,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
HOSPEDAJE MARIN,COP 320.000,"Puntuación: 8,3
8,3",Muy bien,34,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Verony Guatape,COP 297.720,"Puntuación: 8,2
8,2",Muy bien,1.383,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Travelers Rio Verde Living Suites,COP 267.300,"Puntuación: 8,0
8,0",Muy bien,1.354,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Alfahar Hotel,COP 350.000,"Puntuación: 9,6
9,6",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Shabbat Hotel Boutique,COP 710.560,"Puntuación: 9,9
9,9",Excepcional,14,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel La Vega,COP 329.000,"Puntuación: 10
10",Excepcional,2,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
casa 4 cocorna,COP 100.000,"Puntuación: 8,1
8,1",Muy bien,21,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Casa finca,COP 114.760,"Puntuación: 10
10",Excepcional,3,"EL PEÑOL, GUATAPÉ",2024-11-09,2024-11-10
Hotel Guatatur,COP 243.960,"Puntuación: 8,0
8,0",Muy bien,732,GUATAPÉ,2024-11-09,2024-11-10
Tau House,COP 992.260,"Puntuación: 9,3
9,3",Fantástico,339,GUATAPÉ,2024-11-09,2024-11-10
Casa Encuentro Ecolodge,COP 184.880,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-09,2024-11-10
Hotel Verony Guatape,COP 297.720,"Puntuación: 8,2
8,2",Muy bien,1.383,GUATAPÉ,2024-11-09,2024-11-10
Luxé Cabañas,COP 561.440,"Puntuación: 8,5
8,5",Muy bien,1.115,GUATAPÉ,2024-11-09,2024-11-10
The Boato Hotel,COP 624.000,"Puntuación: 9,0
9,0",Fantástico,1.092,GUATAPÉ,2024-11-09,2024-11-10
Hotel Casa Linda Guatape,COP 246.740,"Puntuación: 8,8
8,8",Fabuloso,289,GUATAPÉ,2024-11-09,2024-11-10
La Madriguera,COP 231.540,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-09,2024-11-10
BubbleSky Glamping Guatapé,COP 613.280,"Puntuación: 9,1
9,1",Fantástico,399,GUATAPÉ,2024-11-09,2024-11-10
Hotel Bahia del Faro,COP 268.840,"Puntuación: 8,6
8,6",Fabuloso,1.162,GUATAPÉ,2024-11-09,2024-11-10
Balcones de la Casona,COP 100.000,"Puntuación: 9,0
9,0",Fantástico,234,GUATAPÉ,2024-11-09,2024-11-10
Hotel Las Vegas,COP 119.000,"Puntuación: 7,9
7,9",Bien,1.105,GUATAPÉ,2024-11-09,2024-11-10
1714 Hotel Boutique Guatapé,COP 428.400,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-09,2024-11-10
Hotel Zocalo Campestre,COP 256.000,"Puntuación: 9,0
9,0",Fantástico,496,GUATAPÉ,2024-11-09,2024-11-10
NOMADA HOTEL GUATAPE,COP 134.160,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-09,2024-11-10
Soy Local Guatape,COP 132.300,"Puntuación: 8,4
8,4",Muy bien,2.943,GUATAPÉ,2024-11-09,2024-11-10
Rooca Guatape,COP 405.000,"Puntuación: 9,5
9,5",Excepcional,6,GUATAPÉ,2024-11-09,2024-11-10
Viajero Guatapé Hostel & Lake Club,COP 346.500,"Puntuación: 9,6
9,6",Excepcional,119,GUATAPÉ,2024-11-09,2024-11-10
Sotavento Cabañas,COP 1.128.160,"Puntuación: 9,2
9,2",Fantástico,178,GUATAPÉ,2024-11-09,2024-11-10
Arvum Hotel Boutique,COP 580.360,"Puntuación: 9,8
9,8",Excepcional,30,GUATAPÉ,2024-11-09,2024-11-10
Hotel Los Recuerdos,COP 570.000,"Puntuación: 8,5
8,5",Muy bien,1.203,GUATAPÉ,2024-11-09,2024-11-10
Hotel Aguas Abiertas,COP 245.660,"Puntuación: 8,2
8,2",Muy bien,384,GUATAPÉ,2024-11-09,2024-11-10
Hotel Mumu Guatapé,COP 460.000,"Puntuación: 8,5
8,5",Muy bien,652,GUATAPÉ,2024-11-09,2024-11-10
Hobbit Hotel Ecolodge- Guatapé,COP 331.940,"Puntuación: 10
10",Excepcional,76,GUATAPÉ,2024-11-09,2024-11-10
BLISS Glamping,COP 960.000,"Puntuación: 10
10",Excepcional,1,GUATAPÉ,2024-11-09,2024-11-10
Hotel Ocaso Marinilla,COP 180.000,"Puntuación: 9,1
9,1",Fantástico,52,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Valerio Hotel Boutique,COP 271.320,"Puntuación: 8,8
8,8",Fabuloso,27,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Hotel Villa Colonia,COP 230.000,"Puntuación: 8,2
8,2",Muy bien,127,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Aeropuerto Rionegro- Medellin Hotel Mansión Sant Serrant,COP 486.400,"Puntuación: 8,8
8,8",Fabuloso,19,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Hotel El Cordobes,COP 167.400,"Puntuación: 9,1
9,1",Fantástico,19,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Cannua Lodge,COP 855.340,"Puntuación: 9,3
9,3",Fantástico,93,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
HOSTERÍA BRISAS DEL RÍO,COP 315.000,"Puntuación: 8,5
8,5",Muy bien,4,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
EL codobés Aparta Suite,COP 158.000,,,,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Glamping IKIGAI,COP 140.000,"Puntuación: 9,8
9,8",Excepcional,4,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Cabaña sol de oriente,COP 125.560,,,,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,,,,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Finca Aire Puro,COP 345.100,,,,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
villa nabusimaque by 100%Xanahoria,COP 146.200,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Finca Alejandria (Condominio la Chiquita),COP 210.000,"Puntuación: 5,2
5,2",Puntuación,2,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Hotel America 52,COP 79.380,"Puntuación: 7,7
7,7",Bien,268,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Hotel Bicentenario Rionegro,COP 160.000,"Puntuación: 7,9
7,9",Bien,3.230,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
FINCA HOTEL ZONA SIETE en Rionegro,COP 242.200,"Puntuación: 9,8
9,8",Excepcional,4,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Hotel Confort Boutique,COP 100.000,"Puntuación: 7,5
7,5",Bien,60,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Luna Llena Cabaña Campestre,COP 326.000,"Puntuación: 9,7
9,7",Excepcional,17,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Villasol - Cabaña campestre en medio de la naturaleza,COP 330.600,"Puntuación: 8,4
8,4",Muy bien,40,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Hostel Casa Rionegro Colonial,COP 90.000,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Lindo Apartamento en alquiler,COP 222.300,"Puntuación: 9,1
9,1",Fantástico,20,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Ayenda Olimpo la 47,COP 150.440,"Puntuación: 7,6
7,6",Bien,187,"MARINILLA, ANTIOQUIA",2024-11-09,2024-11-10
Hotel Guatatur,COP 243.960,"Puntuación: 8,0
8,0",Muy bien,732,GUATAPÉ,2024-11-09,2024-11-10
Tau House,COP 992.260,"Puntuación: 9,3
9,3",Fantástico,339,GUATAPÉ,2024-11-09,2024-11-10
Casa Encuentro Ecolodge,COP 184.880,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-09,2024-11-10
Hotel Verony Guatape,COP 297.720,"Puntuación: 8,2
8,2",Muy bien,1.383,GUATAPÉ,2024-11-09,2024-11-10
Luxé Cabañas,COP 561.440,"Puntuación: 8,5
8,5",Muy bien,1.115,GUATAPÉ,2024-11-09,2024-11-10
The Boato Hotel,COP 624.000,"Puntuación: 9,0
9,0",Fantástico,1.092,GUATAPÉ,2024-11-09,2024-11-10
Hotel Casa Linda Guatape,COP 246.740,"Puntuación: 8,8
8,8",Fabuloso,289,GUATAPÉ,2024-11-09,2024-11-10
La Madriguera,COP 231.540,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-09,2024-11-10
BubbleSky Glamping Guatapé,COP 613.280,"Puntuación: 9,1
9,1",Fantástico,399,GUATAPÉ,2024-11-09,2024-11-10
Hotel Bahia del Faro,COP 268.840,"Puntuación: 8,6
8,6",Fabuloso,1.162,GUATAPÉ,2024-11-09,2024-11-10
Balcones de la Casona,COP 100.000,"Puntuación: 9,0
9,0",Fantástico,234,GUATAPÉ,2024-11-09,2024-11-10
Hotel Las Vegas,COP 119.000,"Puntuación: 7,9
7,9",Bien,1.105,GUATAPÉ,2024-11-09,2024-11-10
1714 Hotel Boutique Guatapé,COP 428.400,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-09,2024-11-10
Hotel Zocalo Campestre,COP 256.000,"Puntuación: 9,0
9,0",Fantástico,496,GUATAPÉ,2024-11-09,2024-11-10
NOMADA HOTEL GUATAPE,COP 134.160,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-09,2024-11-10
Soy Local Guatape,COP 132.300,"Puntuación: 8,4
8,4",Muy bien,2.943,GUATAPÉ,2024-11-09,2024-11-10
Rooca Guatape,COP 405.000,"Puntuación: 9,5
9,5",Excepcional,6,GUATAPÉ,2024-11-09,2024-11-10
Viajero Guatapé Hostel & Lake Club,COP 346.500,"Puntuación: 9,6
9,6",Excepcional,119,GUATAPÉ,2024-11-09,2024-11-10
Sotavento Cabañas,COP 1.128.160,"Puntuación: 9,2
9,2",Fantástico,178,GUATAPÉ,2024-11-09,2024-11-10
Arvum Hotel Boutique,COP 580.360,"Puntuación: 9,8
9,8",Excepcional,30,GUATAPÉ,2024-11-09,2024-11-10
Hotel Los Recuerdos,COP 570.000,"Puntuación: 8,5
8,5",Muy bien,1.203,GUATAPÉ,2024-11-09,2024-11-10
Hotel Aguas Abiertas,COP 245.660,"Puntuación: 8,2
8,2",Muy bien,384,GUATAPÉ,2024-11-09,2024-11-10
Hotel Mumu Guatapé,COP 460.000,"Puntuación: 8,5
8,5",Muy bien,652,GUATAPÉ,2024-11-09,2024-11-10
Hobbit Hotel Ecolodge- Guatapé,COP 331.940,"Puntuación: 10
10",Excepcional,76,GUATAPÉ,2024-11-09,2024-11-10
BLISS Glamping,COP 960.000,"Puntuación: 10
10",Excepcional,1,GUATAPÉ,2024-11-09,2024-11-10
